GSPAR_IDS,ALTAR_ID,REPORT_YEAR,BASIN_NAME,SUBBASIN_NUMBER,SINGLE_MULTIPLE_AR,ANNUAL_REPORT_AREA,METHOD_USED,TOTAL_WATER_USE,WST_EXPLANATION,WST_GROUNDWATER,WST_OTHER,WST_RECYCLED_WATER,WST_REUSED_WATER,WST_SURFACE_WATER,WUS_AGRICULTURAL,WUS_EXPLANATION,WUS_INDUSTRIAL,WUS_MANAGED_RECHARGE,WUS_MANAGED_WETLANDS,WUS_NATIVE_VEGETATION,WUS_OTHER,WUS_URBAN
136,,2021,SOUTH AMERICAN,5-021.65,Single Annual Report,Entire Basin,"Groundwater extraction estimate for Municipal Wells was provided by the Municipal purveyers in the basin. Groundwater extractions for agricultural and agricultural residential water users were estimated by the Cosumnes-South American-North American (CoSANA) model based on factors including land use, evapotranspiration, and precipitation. The Cosumnes-South American-North American Integrated Water Resources Model (CoSANA) is a regional integrated water that covers the North American Subbasin (NASb), South American Subbasin (SASb), and the Cosumnes Subbasin (CoSb). CoSANA is built on the Integrated Water Flow Model (IWFM) framework, and is developed with specific features to support development of sustainable groundwater management strategies and policies and compliance with SGMA.",358600,remediation,199300,24800,0,0,134500,188900,,0,0,0,0,0,145000
148,,2021,SOUTH YUBA,5-021.61,Single Annual Report,Entire Basin,"Groundwater extraction is estimated for Urban using metered data reported by the Beale Air Force Base, Linda County Water District, Olivehurst Public Utilities District, and City of Wheatland. Agricultural and Rural Residential groundwater extractions are estimated using the Yuba Groundwater Model (YGM). Agricultural - Deficiency Pumping is based on metered data reported by the Member Units. Plumas Mutual Water Company - Groundwater Transfers are based on metered data reported by Plumas Mutual Water Company. Surface water is estimated using the YGM and is the amount of surface water diverted to meet agricultural demand. This includes the surface water consumptively used by the crop and the surface water that percolates to the groundwater system as part of the irrigation process. These surface water values differ from diverted amounts in that they do not include conveyance losses and operational flows (the amount diverted at the headgate but not used and spilled at a downstream location).",229620,,155860,0,0,0,73760,217800,Rural residential,0,0,0,0,1480,10340
153,,2021,SUTTER,5-021.62,Single Annual Report,Entire Basin,Combination of direct and estimated volumes reported by the nine Sutter Subbasin GSAs and C2VSimFG-Sutter model.,692200,"Groundwater substitution transfers reported by Butte Water District, Garden Highway Mutual Water Company, and Sutter Extension Water District.",179300,8700,0,27300,476900,626100,"Groundwater substitution transfers reported by Butte Water District, Garden Highway Mutual Water Company, and Sutter Extension Water District.",100,0,32900,0,8700,24400
,57,2021,TAHOE SOUTH,6-005.01,Single Annual Report,Entire Basin,"Groundwater production data provided by the South Tahoe Public Utility District , Tahoe Keys Water Comapany, Lukins Brothers Water Company and Lakeside Park Associoation. This is believed to represent more than 90% of the groundwater extracted on an annual basis from the TVS Subbasin.",6402,,6402,0,0,0,0,0,,0,0,0,0,0,0
95,,2021,TEMESCAL,8-002.09,Single Annual Report,Entire Basin,"Meters, model estimations",36634,Imported Water ,17325,15635,3674,0,0,483,,278,0,0,0,0,35873
81,,2021,TRACY,5-022.15,Single Annual Report,Entire Basin,Meters are used for groundwater and surface water deliveries for urban and surface water supplied by BBID and BCID.  Meters volumes are 75% of total water supplies.  Surface water and groundwater was estimated for properties adjacent to waterways (potential riparian water rights) and for agriculture (land use methods) and for industrial  and small community water users (estimated by per person when available).  ,155000,,31000,0,800,0,123000,120000,Remediation,1200,600,0,0,1000,31700
150,,2021,TULARE LAKE,5-022.12,Single Annual Report,Entire Basin,"Sum of surface water deliveries, groundwater extraction, and effective precipitation.",881436,,652488,0,0,0,156854,846110,Rural Domestic,0,0,0,0,8221,27105
"164,165,166,167,168,170",,2021,TULE,5-022.13,Multiple Annual Reports,Entire Basin,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,1131820,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,887530,130000,6030,1100,107160,1084440,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,0,7350,0,0,17050,19030
85,,2021,TULELAKE,1-002.01,Single Annual Report,Entire Basin,Combination of direct measurement and estimates.,68300,,52100,0,0,0,16200,67900,,0,0,0,0,0,400
82,,2021,TURLOCK,5-022.03,Single Annual Report,Entire Basin,"Groundwater volume was obtained by measurements provided by Agencies and Cities, and by estimates using the Groundwater model C2VSimTM. Surface water supply was obtained by measurements of Agencies, and water rights (eWRIMS) data in conjunction with demands simulated by the C2VSimTM model.",908000,,557200,0,9800,0,341000,864600,,0,0,0,0,0,43400
94,,2021,UKIAH VALLEY,1-052,Single Annual Report,Entire Basin,"IDC model estimates for agricultural use, measured amounts for municipal use, and estimated volumes for non-municipal domestic use",28531,,14097,0,1104,0,13330,24293,Non-municipal domestic,0,0,0,0,1562,2676
132,,2021,UPPER SAN LUIS REY VALLEY,9-007.01,Single Annual Report,Entire Basin,"Based on reported pumping, imported water use, and surface water diversion data. Estimated based on ET and modeled agricultural pumping based on land use, crop type, and crop demand published by San Diego County, estimated from previously published estimates of water use on tribal lands, estimated from previously reported pumping volumes. Individual assumptions provided in Groundwater Extraction Methods and Surface Water Supply upload fields.",0,,14002,0,0,0,6017,15663,Surface water spreading in catchment basin,0,0,0,2126,46,2184
130,,2021,UPPER VALLEY AQUIFER,3-004.05,Single Annual Report,Entire Basin,"Groundwater extraction were received from MCWRA and filtered by location for the Upper Valley Aquifer Subbasin. The same process was followed for surface water diversions were downloaded from the SWRCB via eWRIMS. Many growers and residents noted that some irrigation is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In WY 2021, about 64,800 AF/yr. of the surface water diversions reported to eWRIMS were reported as a Statement of Diversion and Use and 0 AF/yr. were reported as Appropriative. Recycled water numbers are from Chevron's San Ardo Oil Field where some of the water generated during oil production is first treated using a reverse osmosis plant, then by constructed wetlands before being discharged into a recharge basin. ",129300,,122300,0,1600,0,0,119300,,1600,0,0,0,0,3000
120,,2021,UPPER VENTURA RIVER,4-003.01,Single Annual Report,Entire Basin,"Agricultural groundwater estimated based on numerical model inputs, surface water based on direct metered volumes and estimated from purchases, urban groundwater based on reported values from each district, native vegetation calculated using numerical model.",3196,,1839,0,0,0,1357,505,,0,0,0,844,0,1847
91,,2021,VINA,5-021.57,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/per capita water use, metered municipal/industrial water use, and estimates based on historic water rights data for dry and critical years. ",277680,,267980,0,0,0,9700,252100,Rural Residential (private domestic wells),0,0,0,0,2300,23280
156,,2021,WESTSIDE,5-022.09,Single Annual Report,Entire Basin,Groundwater extraction from metered wells and monthly surface water delivery records from USBR,853000,,632000,0,0,0,221000,857000,Small water systems (4478 AF) and Domestic wells (82 AF),0,0,213,0,4560,948
158,,2021,WHITE WOLF,5-022.18,Single Annual Report,Entire Basin,"Total water use is equal to the sum of total estimated groundwater extraction, the total surface water supplies, and total applied recycled water.",107630,,68300,0,123,0,39207,103353,,0,0,0,0,0,4277
93,,2021,WYANDOTTE CREEK,5-021.69,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/per capita water use, metered municipal/industrial water use, measured diversions, and estimates based on historic water rights data for dry and critical years. ",79535,,46333,0,0,0,33202,66624,Rural Residential (private domestic wells),0,0,0,0,1100,11811
79,,2021,YOLO,5-021.67,Single Annual Report,Entire Basin,"Total water use is estimated using a combination of estimated agricultral demand from OpenET, reported surface water diversions (eWRIMS), and reported water use values from agricultural and urban entities in the Yolo Subbasin.",919000,,635000,0,0,0,284000,882000,,0,0,0,0,0,37000
84,,2021,YUCAIPA,8-002.07,Single Annual Report,Entire Basin,Groundwater extractions for municipal use are metered using in-line flow propeller and digital totalizers; groundwater extractions via native vegetation are estimated using a numerical model; imported SWP water volumes are purchased and metered on delivery; imported groundwater pumped from outside the Subbasin is metered; recycled water delivery by YVWD is metered; and reused water is treated water from YVRWFF that is discharged to spreading basins. The delivery of the reused water to the spreading basins is metered.,24249,Imported groundwater from wells operating outside the Plan Area.,14924,1549,2210,0,5566,618,,0,0,0,4017,0,19614
186,,2022,180/400 FOOT AQUIFER,3-004.01,Single Annual Report,Entire Basin,"Groundwater extraction data was recieved from MCWRA and were filtered by location for the 180/400 Foot Aquifer Subbasin. The groundwater extraction total is inclusive of rural domestic pumping which was estimated multiplying the approximate number of domestic users by 0.39 AF/yr. Salinas River Diversion Facility (SRDF) Salinas River diversions and recycled water use numbers from from the Salinas Valley Reclamation Project (SVRP) were received from Monterey One Water. Addtional surface water diversions were downloaded from the SWRCB via eWRIMS and were filtered by location for the 180/400 Foot Aquifer Subbasin. Many growers and residents noted that some irrigation is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In other words, the total surface water use includes the SRDF river diversions, which were 0 AF/yr. in WY 2022, and appropriative surface water diversions reported to eWRIMS. In WY 2022, approximately 7,600 AF/yr. of the surface water diversions reported to eWRIMS were were reported as a Statement of Diversion and Use and approximately 300 AF/yr. were reported as Appropriative. The recycled water total is made up of water from SVRP and water from the California American Water Indian Springs Reclamation Facility that is used in California Water Service Salinas Hills Water System. ",141530,,130100,0,11130,0,300,130000,This includes estimated Rural Domestic water use.,0,0,0,0,200,11330
